femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastRefresh,hash,id,Duration_of_Incident,Declared_Programs_Count,Time Since Last Disaster
DR-1319-WV,-0.1840516428734184,WV,DR,2000-02-28 00:00:00+00:00,0.4600548096924283,"FLOODING, SEVERE STORMS, AND LANDSLIDES",-0.24985132321016273,0.8042087111266986,0.2702932606585039,1.5802102958962014,2000-02-18 00:00:00+00:00,2000-02-22 00:00:00+00:00,-0.028984492614110943,1.3474800925157353,-0.3921112862326165,0.1566163104482428,Mason (County),-1.8545859768342614,2023-05-22T03:41:22.800Z,5f988c1a2fe468c0e12d49f7a282766dbc959ac9,46ad5285-f6eb-4005-86b5-e77dec6c49fd,4,3,0.0
DR-1598-UT,-0.005149137898182396,UT,DR,2005-08-01 00:00:00+00:00,0.734505801153076,FLOODING AND LANDSLIDES,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2005-04-28 00:00:00+00:00,2005-06-29 00:00:00+00:00,-0.028984492614110943,1.0388072025757338,-0.9989387275434201,0.15247373313079843,Beaver (County),-1.6986772852595369,2023-05-22T03:41:22.800Z,7aeed4d2bad6259f93bd55d2ecabc3a8c42a63dc,1e745ecb-5c2b-4704-a7db-bb9324dd5990,62,2,0.0
DR-260-WI,-0.8631116886396368,WI,DR,1969-05-01 00:00:00+00:00,-1.241541337363587,FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1969-05-01 00:00:00+00:00,1969-05-01 00:00:00+00:00,-0.028984492614110943,1.4092146705037354,-0.625506455967541,0.15502301147999498,Dunn (County),0.2846400014379042,2023-05-22T03:41:22.800Z,23b9c0cc9eb832291ece0ee6e8a75d2174373543,76b6b65a-c70e-4b0b-8f4f-df7a5578223f,0,2,0.0
DR-454-TX,-0.73871353105829,TX,DR,1974-11-30 00:00:00+00:00,-0.9122001476108099,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1974-11-30 00:00:00+00:00,1974-11-30 00:00:00+00:00,-0.028984492614110943,0.9770726245877336,2.5953468863744167,0.17701053724181526,McLennan (County),0.47120959895166287,2023-05-22T03:41:22.800Z,d45d6bbdcac40e4782e9bf5b83c9c5ba025b948d,511e6af5-bfe9-4cde-b86c-e991e87c4b0c,0,2,0.0
DR-228-NE,-0.8836309723643951,NE,DR,1967-07-18 00:00:00+00:00,-1.351321733947846,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1967-07-18 00:00:00+00:00,1967-07-18 00:00:00+00:00,-0.028984492614110943,-0.07241520120827094,0.7515250454685133,0.16442347539265728,Saline (County),0.22260514523567232,2023-05-22T03:41:22.800Z,c0cd1d973cc31ef714b59899acd2dc7f3957edf8,fda23602-6a18-475b-95fa-76ee705e46f7,0,2,0.0
DR-296-PR,-0.8400274944492838,PR,DR,1970-10-12 00:00:00+00:00,-1.131760940779328,HEAVY RAINS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1970-10-12 00:00:00+00:00,1970-10-12 00:00:00+00:00,-0.028984492614110943,2.45870249629974,-0.27541370136515425,0.15741295993236676,Gurabo (Municipio),0.3156419285754513,2023-05-22T03:41:22.800Z,ce0b20093f1a17a85260c53b310bb3a065aac4c4,a15e051a-8664-48f5-b62b-5316fe0ae96a,0,2,0.0
DR-485-PA,-0.7188354749499304,PA,DR,1975-09-26 00:00:00+00:00,-0.9122001476108099,"SEVERE STORMS, HEAVY RAINS & FLOODING",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1975-09-26 00:00:00+00:00,1975-09-26 00:00:00+00:00,-0.028984492614110943,0.606665156659732,-0.6955250068880183,0.15454502178952062,Centre (County),0.501529483692184,2023-05-22T03:41:22.800Z,0a2b95b28d350d1466d300becd8b388d0723b289,a1623d85-d397-4a7f-87ba-4876d296b96e,0,2,0.0
DR-217-AZ,-0.8906844761447807,AZ,DR,1966-04-30 00:00:00+00:00,-1.4062119322399755,FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1966-04-30 00:00:00+00:00,1966-04-30 00:00:00+00:00,-0.028984492614110943,-1.7392488068842782,-0.9055806596494503,0.15311105271809755,Graham (County),0.19138620460816236,2023-05-22T03:41:22.800Z,7cc1c5d0a933901c6c56cbd03d11a30a9f00d3b7,c6481263-dfaf-43d0-b7e5-fe4b31ada14f,0,2,0.0
DR-477-NJ,-0.72396529588112,NJ,DR,1975-07-23 00:00:00+00:00,-0.9122001476108099,"HEAVY RAINS, HIGH WINDS, HAIL & TORNADOES",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1975-07-23 00:00:00+00:00,1975-07-23 00:00:00+00:00,-0.028984492614110943,0.11278853275572986,-0.8589016257024654,0.15342971251174714,Essex (County),0.5010644547851207,2023-05-22T03:41:22.800Z,a6dd537cad2f29e3d4931504c20bdcc413df5a6f,e0f67142-5e02-46c5-b808-5beca07db87b,0,2,0.0
DR-829-LA,-0.4982531749087792,LA,DR,1989-05-20 00:00:00+00:00,-0.14373737152099653,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,-3.6996852883558504,-0.6328271639521621,1989-05-04 00:00:00+00:00,1989-05-27 00:00:00+00:00,-0.028984492614110943,-0.6280264031002734,-0.5321483880735711,0.15566033106729413,Franklin (Parish),0.9043685249174717,2023-05-22T03:41:22.800Z,37fd7d96caab8a0d6e9dc1ea348c6bf6a13105ce,daa77642-65f3-48d9-92a6-442e2cb718d7,23,1,0.0
DR-4308-CA,1.7325777025422822,CA,DR,2017-04-01 00:00:00+00:00,1.3931881806586301,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2017-02-01 00:00:00+00:00,2017-02-23 00:00:00+00:00,-0.028984492614110943,-1.6157796509082776,0.16803712113120217,0.16044022797203766,Sutter (County),-1.327212194297447,2023-05-22T03:41:22.800Z,a257266674f86f976c86f115ea05f11626294249,0167a99d-8d6f-4db1-8098-5cc43ab93303,22,2,0.0
DR-1175-MN,-0.2763884196348306,MN,DR,1997-04-08 00:00:00+00:00,0.2953842148160397,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1997-03-21 00:00:00+00:00,1997-05-24 00:00:00+00:00,-0.028984492614110943,-0.319353513160272,0.8215435963889907,0.16490146508313164,Wabasha (County),1.1535620152490755,2023-05-22T03:41:22.800Z,6ec350cee4285c8a078e3f80693379709cab1d9d,349744d2-063a-471f-9ff2-4c39842c6e75,64,2,0.0
DR-505-ID,-0.7060109226219565,ID,DR,1976-06-06 00:00:00+00:00,-0.8573099493186803,"DAM COLLAPSE, FLOODING",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1976-06-06 00:00:00+00:00,1976-06-06 00:00:00+00:00,-0.028984492614110943,-0.998433871028275,-0.41545080320610894,0.15645698055141805,Jefferson (County),0.502490543433448,2023-05-22T03:41:22.800Z,a77d136e567333226c15542acbe1d895c0ef5306,b8e6a33d-1ac9-4d34-8fa4-911d2af84391,0,2,0.0
DR-1257-TX,-0.22380775509013753,TX,DR,1998-10-21 00:00:00+00:00,0.40516461140029875,TX-FLOODING 10/18/98,-0.24985132321016273,0.8042087111266986,0.2702932606585039,1.5802102958962014,1998-10-17 00:00:00+00:00,1998-11-15 00:00:00+00:00,-0.028984492614110943,0.9770726245877336,4.742582447935722,0.19166888774969545,Wilson (County),1.1849359655122733,2023-05-22T03:41:22.800Z,e89ddf4300d60987b72b226a4efefbf42e2bc9a1,8c6c62cc-c83c-4d27-971b-03e63e9c540d,29,3,0.0
DR-570-AZ,-0.6643311275560413,AZ,DR,1978-12-21 00:00:00+00:00,-0.6926393544422917,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1978-12-21 00:00:00+00:00,1978-12-21 00:00:00+00:00,-0.028984492614110943,-1.7392488068842782,-0.8822411426759579,0.15327038261492235,Greenlee (County),0.5941942439063124,2023-05-22T03:41:22.800Z,11e08e4eeb4298795b3c7521e2cdcd1189b7941e,ab382c78-300e-46d3-bf45-512460f49cd6,0,2,0.0
DR-1109-IN,-0.31870944231714443,IN,DR,1996-04-02 00:00:00+00:00,0.24049401652391017,BLIZZARD OF 96,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1996-01-06 00:00:00+00:00,1996-01-12 00:00:00+00:00,-0.028984492614110943,-0.8749647150522745,0.5648089096805737,0.163148836218059,Randolph (County),1.1224360804029783,2023-05-22T03:41:22.800Z,df87d6b7d8ad9aae4accf0b35d16f74f68fef106,6586b721-dbaa-4ea8-9147-a2e491f9668f,6,1,0.0
DR-1143-ME,-0.2969077033595888,ME,DR,1996-10-28 00:00:00+00:00,0.2953842148160397,SEVERE STORMS AND FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1996-10-20 00:00:00+00:00,1996-10-26 00:00:00+00:00,-0.028984492614110943,-0.566291825112273,-0.8122225917554805,0.1537483723053967,Oxford (County),1.1521979304550234,2023-05-22T03:41:22.800Z,e759881d0a633775eb0fae594876124cc59b4eb8,97050bb0-949d-4d4a-aafb-bb2ce1376732,6,1,0.0
DR-4604-HI,1.9223810769962961,HI,DR,2021-05-13 00:00:00+00:00,1.6127489738271483,"SEVERE STORMS, FLOODING, AND LANDSLIDES",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2021-03-08 00:00:00+00:00,2021-03-18 00:00:00+00:00,-0.028984492614110943,-1.0601684490162753,-0.9055806596494503,0.15311105271809755,Maui (County),-1.2031114799658458,2023-05-22T03:41:22.800Z,4f34fdcb935abfafe81b3b5449c79fdc73f67257,8d2c506c-13ef-4fc7-8a77-c9b3e7e9c954,10,2,1101.0
DR-303-NE,-0.8355389011344929,NE,DR,1971-02-23 00:00:00+00:00,-1.131760940779328,FLOODS,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1971-02-23 00:00:00+00:00,1971-02-23 00:00:00+00:00,-0.028984492614110943,-0.07241520120827094,-0.3921112862326165,0.1566163104482428,Dodge (County),0.3467368614944111,2023-05-22T03:41:22.800Z,f1c17b530885d2b4d1b5cdf51c5902c7a132eece,53880ad5-4584-46af-b02c-159844092a79,0,2,0.0
DR-489-MD,-0.7162705644843356,MD,DR,1975-10-04 00:00:00+00:00,-0.8573099493186803,HEAVY RAINS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1975-10-04 00:00:00+00:00,1975-10-04 00:00:00+00:00,-0.028984492614110943,-0.5045572471242729,-0.9055806596494503,0.15311105271809755,Calvert (County),0.5016224894735967,2023-05-22T03:41:22.800Z,d96d7772c22e933261aa02181ca46317eb00de20,e21a0682-62f8-4a69-b755-fe741f222634,0,2,0.0
DR-269-IA,-0.8573406400920486,IA,DR,1969-08-14 00:00:00+00:00,-1.241541337363587,HEAVY RAINS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1969-08-14 00:00:00+00:00,1969-08-14 00:00:00+00:00,-0.028984492614110943,-0.8132301370642742,-0.8589016257024654,0.15342971251174714,Black Hawk (County),0.2849190187821421,2023-05-22T03:41:22.800Z,3e6611e672b8ff323675a39ac4c5b52de68293d4,82322298-bdcc-4996-91bc-91a28f800317,0,2,0.0
DR-789-NH,-0.523902279564727,NH,DR,1987-04-16 00:00:00+00:00,-0.25351776810525556,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1987-03-30 00:00:00+00:00,1987-04-11 00:00:00+00:00,-0.028984492614110943,0.051053954767729594,-0.8589016257024654,0.15342971251174714,Merrimack (County),0.8421166552252769,2023-05-22T03:41:22.800Z,38627146dbb9e6cb316c6ca3d0a470d5a37bc873,64a5f4c1-fbc8-4610-88f1-299654f4bf94,12,2,0.0
DR-4263-LA,1.703722459804341,LA,DR,2016-03-13 00:00:00+00:00,1.3382979823665007,SEVERE STORMS AND FLOODING,4.002380244185654,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2016-03-08 00:00:00+00:00,2016-04-08 00:00:00+00:00,-0.028984492614110943,-0.6280264031002734,-0.5321483880735711,0.15566033106729413,Franklin (Parish),-1.358307127216407,2023-05-22T03:41:22.800Z,4511afec12c7dd30025e80e2c3277169b266b474,1091a820-0b31-4fcc-9e81-6586d7a366dd,31,3,0.0
DR-973-NJ,-0.405916398147367,NJ,DR,1992-12-18 00:00:00+00:00,0.0758234216475216,"COASTAL STORM, HIGH TIDES, HEAVY RAIN, & FLOODING",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1992-12-10 00:00:00+00:00,1992-12-17 00:00:00+00:00,-0.028984492614110943,0.11278853275572986,-0.9989387275434201,0.15247373313079843,Atlantic (County),0.99867638726989,2023-05-22T03:41:22.800Z,59f0f639d6f71bd2011817b12d0df45b21e12e0d,b05afd40-94c5-47c4-9d76-9fccc18e22a5,7,2,0.0
DR-4420-NE,1.8043951955789361,NE,DR,2019-03-21 00:00:00+00:00,1.5029685772428893,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, AND FLOODING",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2019-03-09 00:00:00+00:00,2019-07-14 00:00:00+00:00,-0.028984492614110943,-0.07241520120827094,0.8915621473094679,0.165379454773606,Sherman (County),-1.2658903824193788,2023-05-22T03:41:22.800Z,aeabb76c8e374404c3a38f8f68600133f740f389,91a20e28-457d-447c-ac5c-ff4e00cc897a,127,2,0.0
DR-768-PR,-0.5373680595090996,PR,DR,1986-07-10 00:00:00+00:00,-0.3084079663973851,"HEAVY RAINS, FLOODING & MUDSLIDES",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1986-04-25 00:00:00+00:00,1986-05-14 00:00:00+00:00,-0.028984492614110943,2.45870249629974,-0.5554879050470636,0.15550100117046933,Ciales (Municipio),0.8114867512133803,2023-05-22T03:41:22.800Z,f75d2435876d42ab8526bb2f30f90f73f0721584,d67c208d-e055-4aa0-b176-c1589c413892,19,1,0.0
DR-483-PR,-0.7201179301827277,PR,DR,1975-09-19 00:00:00+00:00,-0.9122001476108099,TROPICAL STORM ELIOISE,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1975-09-19 00:00:00+00:00,1975-09-19 00:00:00+00:00,-0.028984492614110943,2.45870249629974,-0.8589016257024654,0.15342971251174714,Arecibo (Municipio),0.5014364779107714,2023-05-22T03:41:22.800Z,f5a426824098adc2c832ddc8d6ca4d576523f07c,5fa933d8-51a7-4495-9dd9-98eabd9b4d86,0,2,0.0
DR-1174-ND,-0.27702964725122925,ND,DR,1997-04-07 00:00:00+00:00,0.2953842148160397,"SEVERE FLOODING,SEVERE WINTER STORMS, SNOWMELT, SPRING RAINS",-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1997-02-28 00:00:00+00:00,1997-05-24 00:00:00+00:00,-0.028984492614110943,0.3597268447077309,-0.15871611649769204,0.15820960941649068,Ransom (County),1.153531013321938,2023-05-22T03:41:22.800Z,15b40ca3a07a4d227d3cc38124c0ccfa2eaa0da3,ca819042-0e2a-4c16-b697-3139f325fd9a,85,2,0.0
DR-298-VI,-0.8387450392164865,VI,DR,1970-10-17 00:00:00+00:00,-1.131760940779328,HEAVY RAINS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1970-10-17 00:00:00+00:00,1970-10-17 00:00:00+00:00,-0.028984492614110943,2.8291099642277415,-0.7772133162952418,0.15398736715063388,St. John (Island) (County-equivalent),0.3157039324297264,2023-05-22T03:41:22.800Z,5c2b1519265d0f9e46bd69113230223eb36e4da9,d3325d82-bd52-4421-b2ae-2636250dbb43,0,2,0.0
DR-1279-ND,-0.20970074752936624,ND,DR,1999-06-08 00:00:00+00:00,0.40516461140029875,"SEVERE STORMS, FLOODING, SNOW, ICE, GROUND SATURATION, LANSLIDES, MUDSLIDES, AND TOR",-0.24985132321016273,0.8042087111266986,0.2702932606585039,1.5802102958962014,1999-03-01 00:00:00+00:00,1999-07-19 00:00:00+00:00,-0.028984492614110943,0.3597268447077309,-0.27541370136515425,0.15741295993236676,Nelson (County),1.2155968714513075,2023-05-22T03:41:22.800Z,a22db8febeff789024073d7a152887b335c96478,7b62a43f-cb02-4fb9-8cae-6e7d618ee73a,140,3,0.0
EM-3114-FL,0.9669519285622399,FL,EM,1994-07-08 00:00:00+00:00,0.1307136199396511,TROPICAL STORM ALBERTO,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1994-07-02 00:00:00+00:00,1994-07-29 00:00:00+00:00,-0.028984492614110943,-1.245372182980276,-0.48546935412658626,0.1559789908609437,Gulf (County),1.0609282569620846,2023-05-22T03:41:22.800Z,240dc60380fda96c116572c275c62b7f4254d347,405eed85-17fd-416c-b5ee-4a1d755a3d6d,27,1,0.0
DR-907-AR,-0.44823742082968093,AR,DR,1991-05-30 00:00:00+00:00,-0.03395697493673746,SEVERE STORMS & FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1991-04-12 00:00:00+00:00,1991-05-11 00:00:00+00:00,-0.028984492614110943,-1.6775142288962779,-0.5554879050470636,0.15550100117046933,Dallas (County),0.966775404245354,2023-05-22T03:41:22.800Z,01ce1c1e2e6012171f8c8be397a90db2a1ed7940,bc9bc30b-8b1f-48f4-9891-63a90f7005a8,29,1,380.0
DR-883-WA,-0.4636268836232496,WA,DR,1990-11-26 00:00:00+00:00,-0.03395697493673746,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1990-11-09 00:00:00+00:00,1990-12-20 00:00:00+00:00,-0.028984492614110943,1.285745514527735,-0.2287346674181694,0.15773161972601632,Thurston (County),0.9365795272133831,2023-05-22T03:41:22.800Z,af9f1cff4681036dd1c68e5595ff06927d00b5f4,0db13905-3312-47b7-9a4b-6bfaab3c4344,41,2,0.0
DR-347-MN,-0.8073248860129504,MN,DR,1972-08-01 00:00:00+00:00,-1.0768707424871984,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1972-08-01 00:00:00+00:00,1972-08-01 00:00:00+00:00,-0.028984492614110943,-0.319353513160272,0.2847347059986644,0.16123687745616158,Otter Tail (County),0.3782968233204341,2023-05-22T03:41:22.800Z,d87c1e2ad83a04e9de6b8bf2cfd4ac94521d42ad,aa126f2e-ee21-49e7-ba6e-71d53aaa7746,0,2,0.0
DR-868-IA,-0.47324529786923003,IA,DR,1990-05-26 00:00:00+00:00,-0.08884717322886698,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1990-05-18 00:00:00+00:00,1990-07-06 00:00:00+00:00,-0.028984492614110943,-0.8132301370642742,0.09801857021072484,0.1599622382815633,Iowa (County),0.9356184674721191,2023-05-22T03:41:22.800Z,0bc8c6cbdb9d95de7f5d787da4fa39a130a3f1ff,514a1f9e-460d-4c49-8de7-8796e483a471,49,2,0.0
DR-4012-MO,1.5427743280882684,MO,DR,2011-08-12 00:00:00+00:00,1.063846990905853,FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2011-06-01 00:00:00+00:00,2011-08-01 00:00:00+00:00,-0.028984492614110943,-0.19588435718427147,-0.3921112862326165,0.1566163104482428,Cooper (County),-1.5089454911777485,2023-05-22T03:41:22.800Z,55c0236c76e9fa215ebd5df148568ce8b52ee767,e92a0487-5c02-414a-8e84-f6158f26e988,61,2,0.0
DR-831-OH,-0.4969707196759818,OH,DR,1989-06-10 00:00:00+00:00,-0.14373737152099653,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,-3.6996852883558504,-0.6328271639521621,1989-05-23 00:00:00+00:00,1989-06-26 00:00:00+00:00,-0.028984492614110943,0.4214614226957312,-0.01867901465673738,0.1591655887974394,Lake (County),0.9044305287717467,2023-05-22T03:41:22.800Z,62cc422153e02880dae9e436a5d65b4de6d97a28,172f2082-5cb6-4bf4-a47e-7fc99e46fd6a,34,1,0.0
DR-1093-PA,-0.3289690841795236,PA,DR,1996-01-21 00:00:00+00:00,0.24049401652391017,SEVERE STORMS AND FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1996-01-19 00:00:00+00:00,1996-02-01 00:00:00+00:00,-0.028984492614110943,0.606665156659732,0.23805567205167952,0.16091821766251202,Schuylkill (County),1.1216920341516772,2023-05-22T03:41:22.800Z,639dc337110c26ea0c205fa9aa53c1857194d3b1,8f752b13-29b8-495f-b713-d1d27a7cde7d,13,2,0.0
DR-4178-VT,1.6492181124104517,VT,DR,2014-06-11 00:00:00+00:00,1.2285175857822417,SEVERE STORMS AND FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2014-04-15 00:00:00+00:00,2014-04-18 00:00:00+00:00,-0.028984492614110943,1.100541780563734,-0.9522596935964351,0.152792392924448,Caledonia (County),-1.4199389583658506,2023-05-22T03:41:22.800Z,24daf1d617c0a6364c727a71733c57aacb6ea595,37089765-1c99-4ce1-b1ea-2a92522a5446,3,2,313.0
DR-1984-SD,0.24236472203171402,SD,DR,2011-05-13 00:00:00+00:00,1.063846990905853,FLOODING,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2011-03-11 00:00:00+00:00,2011-07-22 00:00:00+00:00,-0.028984492614110943,0.8536034686117331,0.26139518902517195,0.1610775475593368,Roberts (County),-1.5109296145145514,2023-05-22T03:41:22.800Z,6bcb3449d8fc09b28237664e641ab7582743f841,1d2c9ee8-5f57-4c82-b732-5667789aafdb,133,2,0.0
DR-396-CO,-0.7759047328094143,CO,DR,1973-07-06 00:00:00+00:00,-1.021980544195069,FLOODING & LANDSLIDES,-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1973-07-06 00:00:00+00:00,1973-07-06 00:00:00+00:00,-0.028984492614110943,-1.4923104949322772,-0.08869756557721471,0.15868759910696503,Mineral (County),0.4099187890007322,2023-05-22T03:41:22.800Z,3fc5edecc72fb9d5726e6eb19c9ea1a6dda1fbf7,4d03389f-6b75-47d4-a0c5-eceebe578ba2,0,1,0.0
DR-4440-SD,1.81721974790691,SD,DR,2019-06-07 00:00:00+00:00,1.5029685772428893,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",4.002380244185654,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2019-03-13 00:00:00+00:00,2019-04-26 00:00:00+00:00,-0.028984492614110943,0.8536034686117331,-0.2287346674181694,0.15773161972601632,Hutchinson (County),-1.2653013458037654,2023-05-22T03:41:22.800Z,142446e6c2ae9bed86e990ae652004563ea802d1,4e1d5c08-0fa0-4ce7-8236-91b5acd6bdcb,44,3,0.0
DR-568-KY,-0.6656135827888386,KY,DR,1978-12-12 00:00:00+00:00,-0.6926393544422917,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1978-12-12 00:00:00+00:00,1978-12-12 00:00:00+00:00,-0.028984492614110943,-0.6897609810882737,0.5881484266540662,0.16330816611488377,Lincoln (County),0.5941322400520374,2023-05-22T03:41:22.800Z,69fddf5d0a90f4ab41bed2339c45d55afd0abd34,1a63eac1-2d00-4b95-b576-5800db55bfb0,0,2,0.0
DR-1176-AR,-0.27574719201843184,AR,DR,1997-04-14 00:00:00+00:00,0.2953842148160397,"FLOODING, SEVERE STORMS",-0.24985132321016273,-1.2434583040004594,0.2702932606585039,-0.6328271639521621,1997-04-04 00:00:00+00:00,1997-04-21 00:00:00+00:00,-0.028984492614110943,-1.6775142288962779,-0.25207418439166185,0.15757228982919153,Izard (County),1.1535930171762132,2023-05-22T03:41:22.800Z,12096a7522b3a55d949001168fda9617a5f1f2a3,1f8d6674-0481-4076-9b1d-13d9960ccab6,17,1,0.0
DR-296-PR,-0.8400274944492838,PR,DR,1970-10-12 00:00:00+00:00,-1.131760940779328,HEAVY RAINS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1970-10-12 00:00:00+00:00,1970-10-12 00:00:00+00:00,-0.028984492614110943,2.45870249629974,-0.01867901465673738,0.1591655887974394,Las Piedras (Municipio),0.3156419285754513,2023-05-22T03:41:22.800Z,d4b03801cf051f02310c13d8042232cb309b28a5,126a89ce-7ebd-4daf-a645-15c7a27d0372,0,2,0.0
DR-4420-NE,1.8043951955789361,NE,DR,2019-03-21 00:00:00+00:00,1.5029685772428893,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, AND FLOODING",4.002380244185654,-1.2434583040004594,0.2702932606585039,1.5802102958962014,2019-03-09 00:00:00+00:00,2019-07-14 00:00:00+00:00,-0.028984492614110943,-0.07241520120827094,0.4481113248131115,0.16235218673393506,Nance (County),-1.2658903824193788,2023-05-22T03:41:22.800Z,b54145ecd39b8b8378ac7140977b699d9804598f,271b5e43-37c0-444f-819e-0dcf97b70e11,127,3,0.0
DR-753-WV,-0.54698647375508,WV,DR,1985-11-07 00:00:00+00:00,-0.3084079663973851,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1985-11-03 00:00:00+00:00,1985-11-07 00:00:00+00:00,-0.028984492614110943,1.3474800925157353,-0.2987532183386467,0.15725363003554196,Monongalia (County),0.7821279262141232,2023-05-22T03:41:22.800Z,26a2270f7b9480e9a152a2ce7d22bf84d3716743,99f963dd-5290-41f3-9e87-1e143df4c0ce,4,2,0.0
DR-374-LA,-0.7900117403701856,LA,DR,1973-04-27 00:00:00+00:00,-1.021980544195069,SEVERE STORMS & FLOODING,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1973-04-27 00:00:00+00:00,1973-04-27 00:00:00+00:00,-0.028984492614110943,-0.6280264031002734,-0.9055806596494503,0.15311105271809755,Avoyelles (Parish),0.4089887311866058,2023-05-22T03:41:22.800Z,9ec6aaeb29545bb440060771b2eab0c8e747e2e1,5e8dd57e-a019-4ac1-8261-576489663e58,0,2,0.0
DR-1138-PA,-0.30011384144158226,PA,DR,1996-09-13 00:00:00+00:00,0.24049401652391017,FLOODING ASSOCIATED WITH TROPICAL DEPRESSION FRAN,-0.24985132321016273,0.8042087111266986,0.2702932606585039,-0.6328271639521621,1996-09-06 00:00:00+00:00,1996-09-08 00:00:00+00:00,-0.028984492614110943,0.606665156659732,-0.2287346674181694,0.15773161972601632,Juniata (County),1.1266523424936847,2023-05-22T03:41:22.800Z,c18c855a5beb11eeab381d60fb7620d3999b80f2,916d4a0c-f62e-4718-a1de-16e8535e34c8,2,2,0.0
